Msg Index	lot type	substrate type	material type	process step name	tool name	panel count	defectivity	processing time	job ID	elapsed time
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	52.0	0	44713.880952380954
0	FDC39B	Polyimide	aSi	GATE ETCH ORBOTECH INSPECTION	Orbotech-203D	4	6.0	3703.0	1	45687.619047619046
0	FDC39B	Polyimide	aSi	INITIAL ORBOTECH INSPECTION	Orbotech-203D	4	0.0	46.0	5	45733.619047619046
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	562.0	5	46295.619047619046
0	FDC39B	Polyimide	aSi	GATE METAL	KDF744NT-219	4	-1.0	1792.0	3	46401.880952380954
0	FDC39B	Polyimide	aSi	INITIAL ORBOTECH INSPECTION	Orbotech-203D	4	0.0	770.0	6	46503.619047619046
0	FDC39B	Polyimide	aSi	INITIAL ORBOTECH INSPECTION	Orbotech-203D	4	0.0	40.0	7	46543.619047619046
0	FDC39B	Polyimide	aSi	GATE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	6.0	69.7142857142856	2	46613.33333333333
1	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	109.7142857142856	6	46613.33333333333
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	63.3333333333332	7	46676.666666666664
0	FDC39B	Polyimide	aSi	STACK ETCH ORBOTECH INSPECTION	Orbotech-203D	4	4.0	868.0	0	47481.33333333333
0	FDC39B	Polyimide	aSi	GATE ETCH, GEN II	AKT1600B-209	4	-1.0	1350.5	2	47963.83333333333
0	FDC39B	Polyimide	aSi	GATE METAL	KDF744NT-219	4	-1.0	1792.0	4	48193.880952380954
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	3497.0	0	50978.33333333333
0	FDC39B	Polyimide	aSi	MESA PASSIVATION DEPOSITION, SIN, GEN II	AKT1600D-209	4	-1.0	171.0	0	51149.33333333333
0	FDC39B	Polyimide	aSi	AZORES CONTACT PHOTO	Azores 205B	4	-1.0	62.8571428571428	0	51212.19047619047
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	462.0	2	51440.33333333333
0	FDC39B	Polyimide	aSi	GATE METAL	KDF744NT-219	4	-1.0	3867.333333333332	5	52061.21428571429
0	FDC39B	Polyimide	aSi	GATE METAL	KDF744NT-219	4	-1.0	609.0	6	52670.21428571429
0	FDC39B	Polyimide	aSi	IN LINE LASER REPAIR	TMP Laser Repair	4	-1.0	8395.0	1	54082.619047619046
0	FDC39B	Polyimide	aSi	GATE METAL	KDF744NT-219	4	-1.0	1792.0	7	54462.21428571429
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	757.0	1	54839.619047619046
0	FDC39B	Polyimide	aSi	STACK DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	292.0	1	55131.619047619046
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	265.0	1	55396.619047619046
0	FDC39B	Polyimide	aSi	AZORES STACK PHOTO	Azores 205B	4	-1.0	2879.333333333332	1	58275.95238095238
0	FDC39B	Polyimide	aSi	POST GATE DEPOSITION ORBOTECH	Orbotech-203D	4	6.0	36643.0	3	84124.33333333333
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	122.0	3	84246.33333333333
0	FDC39B	Polyimide	aSi	AZORES GATE PHOTO	Azores 205B	4	-1.0	2065.0	3	86311.33333333333
0	FDC39B	Polyimide	aSi	POST GATE DEPOSITION ORBOTECH	Orbotech-203D	4	6.0	36643.0	4	120767.33333333333
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	528.0	4	121295.33333333333
0	FDC39B	Polyimide	aSi	CONTACT PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	6.0	613.714285714284	0	121381.04761904762
0	FDC39B	Polyimide	aSi	AZORES GATE PHOTO	Azores 205B	4	-1.0	412.666666666668	4	121708.0
0	FDC39B	Polyimide	aSi	GATE ETCH ORBOTECH INSPECTION	Orbotech-203D	4	9.0	489.0	2	121870.04761904762
0	FDC39B	Polyimide	aSi	POST GATE DEPOSITION ORBOTECH	Orbotech-203D	4	6.0	73.7142857142856	5	121943.76190476191
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	49.5	5	121993.26190476191
0	FDC39B	Polyimide	aSi	IN LINE LASER REPAIR	TMP Laser Repair	4	-1.0	155.3333333333332	2	122025.38095238095
0	FDC39B	Polyimide	aSi	POST GATE DEPOSITION ORBOTECH	Orbotech-203D	4	9.0	83.0	6	122026.76190476191
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	54.6666666666668	2	122080.04761904762
0	FDC39B	Polyimide	aSi	CONTACT ETCH, GEN II	AKT1600B-209	4	-1.0	731.0	0	122112.04761904762
0	FDC39B	Polyimide	aSi	POST GATE DEPOSITION ORBOTECH	Orbotech-203D	4	2.0	322.6666666666668	7	122349.42857142858
0	FDC39B	Polyimide	aSi	ACTIVE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	9.0	68.6666666666668	1	122418.09523809525
0	FDC39B	Polyimide	aSi	AZORES GATE PHOTO	Azores 205B	4	-1.0	701.0	5	122694.26190476191
0	FDC39B	Polyimide	aSi	GATE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	4.0	364.6666666666668	3	122782.76190476192
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	757.0	6	122837.04761904762
0	FDC39B	Polyimide	aSi	GATE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	7.0	70.0	4	122852.76190476192
0	FDC39B	Polyimide	aSi	STACK DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	774.5	2	122854.54761904762
0	FDC39B	Polyimide	aSi	GATE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	8.0	28.5	5	122881.26190476192
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	54.6666666666668	0	122891.71428571429
0	FDC39B	Polyimide	aSi	AZORES GATE PHOTO	Azores 205B	4	-1.0	113.3333333333332	6	122950.38095238095
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	595.0	7	123486.71428571429
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	109.7142857142856	2	123596.42857142858
0	FDC39B	Polyimide	aSi	CONTACT ETCH ORBOTECH INSPECTION	Orbotech-203D	4	5.0	1071.428571428572	0	123963.14285714286
0	FDC39B	Polyimide	aSi	GATE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	4.0	364.6666666666668	6	124327.80952380953
0	FDC39B	Polyimide	aSi	S-D N+ CONTACT DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	434.0	0	124397.14285714286
0	FDC39B	Polyimide	aSi	S-D METAL DEPOSITON	KDF744NT-219	4	-1.0	734.0	0	125131.14285714286
0	FDC39B	Polyimide	aSi	SD METAL PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	198.0	0	125329.14285714286
0	FDC39B	Polyimide	aSi	STACK ETCH, ASI, GEN II	AKT1600B-209	4	-1.0	3033.714285714284	1	125451.80952380954
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	49.5	1	125501.30952380954
0	FDC39B	Polyimide	aSi	STACK ETCH ORBOTECH INSPECTION	Orbotech-203D	4	8.0	537.5	1	126038.80952380954
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	54.6666666666668	1	126093.47619047621
0	FDC39B	Polyimide	aSi	GATE ETCH, GEN II	AKT1600B-209	4	-1.0	646.857142857144	3	126098.66666666669
0	FDC39B	Polyimide	aSi	AZORES GATE PHOTO	Azores 205B	4	-1.0	3051.0	7	126537.71428571429
0	FDC39B	Polyimide	aSi	GATE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	9.0	70.0	7	126607.71428571429
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	562.0	3	126660.66666666669
0	FDC39B	Polyimide	aSi	MESA PASSIVATION DEPOSITION, SIN, GEN II	AKT1600D-209	4	-1.0	1195.0	1	127288.47619047621
0	FDC39B	Polyimide	aSi	GATE ETCH ORBOTECH INSPECTION	Orbotech-203D	4	8.0	650.0	3	127310.66666666669
0	FDC39B	Polyimide	aSi	GATE ETCH, GEN II	AKT1600B-209	4	-1.0	5718.5	4	131817.1666666667
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	85.7142857142856	4	131902.88095238098
0	FDC39B	Polyimide	aSi	GATE ETCH ORBOTECH INSPECTION	Orbotech-203D	4	3.0	60.0	4	131962.88095238098
0	FDC39B	Polyimide	aSi	IN LINE LASER REPAIR	TMP Laser Repair	4	-1.0	5522.0	3	132832.6666666667
0	FDC39B	Polyimide	aSi	GATE ETCH, GEN II	AKT1600B-209	4	-1.0	1350.5	5	133167.6666666667
0	FDC39B	Polyimide	aSi	GATE ETCH, GEN II	AKT1600B-209	4	-1.0	120.6666666666668	6	133288.33333333334
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	562.0	3	133394.6666666667
0	FDC39B	Polyimide	aSi	AZORES STACK PHOTO	Azores 205B	4	-1.0	6985.0	2	133522.7142857143
0	FDC39B	Polyimide	aSi	ACTIVE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	3.0	66.0	2	133588.7142857143
0	FDC39B	Polyimide	aSi	STACK DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	483.0	3	133877.6666666667
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	716.666666666668	5	134111.33333333334
0	FDC39B	Polyimide	aSi	GATE ETCH, GEN II	AKT1600B-209	4	-1.0	945.333333333332	7	134233.6666666667
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	381.3333333333332	6	134492.6666666667
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	118.0	3	134610.6666666667
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	462.0	7	135072.6666666667
0	FDC39B	Polyimide	aSi	IN LINE LASER REPAIR	TMP Laser Repair	4	-1.0	2786.0	4	135618.6666666667
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	63.3333333333332	4	135682.00000000003
0	FDC39B	Polyimide	aSi	STACK DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	321.0	4	136003.00000000003
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	365.0	4	136368.00000000003
0	FDC39B	Polyimide	aSi	AZORES S-D METAL PHOTO	Azores 205B	4	-1.0	4705.33333333332	0	138228.0476190476
0	FDC39B	Polyimide	aSi	GATE ETCH ORBOTECH INSPECTION	Orbotech-203D	4	7.0	5088.0	5	139199.33333333334
0	FDC39B	Polyimide	aSi	GATE ETCH ORBOTECH INSPECTION	Orbotech-203D	4	6.0	26.5	6	139225.83333333334
0	FDC39B	Polyimide	aSi	GATE ETCH ORBOTECH INSPECTION	Orbotech-203D	4	0.0	60.0	7	139285.83333333334
0	FDC39B	Polyimide	aSi	SOURCE DRAIN PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	100.0	0	139385.83333333334
0	FDC39B	Polyimide	aSi	STACK ETCH, ASI, GEN II	AKT1600B-209	4	-1.0	5868.66666666668	2	140102.33333333337
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	203.5	2	140305.83333333337
0	FDC39B	Polyimide	aSi	IN LINE LASER REPAIR	TMP Laser Repair	4	-1.0	1971.5	5	141170.83333333334
0	FDC39B	Polyimide	aSi	STACK ETCH ORBOTECH INSPECTION	Orbotech-203D	4	4.0	868.0	2	141173.83333333337
0	FDC39B	Polyimide	aSi	IN LINE LASER REPAIR	TMP Laser Repair	4	-1.0	104.5714285714284	6	141275.40476190476
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	595.0	5	141765.83333333334
0	FDC39B	Polyimide	aSi	STACK DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	321.0	5	142086.83333333334
0	FDC39B	Polyimide	aSi	IN LINE LASER REPAIR	TMP Laser Repair	4	-1.0	1015.0	7	142290.40476190476
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	528.0	2	142293.83333333334
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	32.66666666666668	6	142326.5
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	63.0	5	142389.5
0	FDC39B	Polyimide	aSi	MESA PASSIVATION DEPOSITION, SIN, GEN II	AKT1600D-209	4	-1.0	146.8571428571428	2	142440.69047619047
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	62.2857142857144	7	142451.7857142857
0	FDC39B	Polyimide	aSi	STACK DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	657.333333333332	6	143098.02380952382
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	365.0	6	143463.02380952382
0	FDC39B	Polyimide	aSi	AZORES CONTACT PHOTO	Azores 205B	4	-1.0	5762.0	1	143990.0476190476
0	FDC39B	Polyimide	aSi	CONTACT PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	29.0	1	144019.0476190476
0	FDC39B	Polyimide	aSi	S-D METAL ETCH CL (AL, TA, N+ASI), O2 ASH, GEN II	AKT1600B-209	4	-1.0	4586.0	0	144688.33333333337
0	FDC39B	Polyimide	aSi	CONTACT ETCH, GEN II	AKT1600B-209	4	-1.0	1474.0	1	146162.33333333337
0	FDC39B	Polyimide	aSi	AZORES STACK PHOTO	Azores 205B	4	-1.0	2979.0	3	146969.0476190476
0	FDC39B	Polyimide	aSi	ACTIVE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	1.0	66.0	3	147035.0476190476
0	FDC39B	Polyimide	aSi	STACK DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	5612.0	7	148710.02380952382
0	FDC39B	Polyimide	aSi	SD METAL PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	4997.0	0	149685.33333333337
0	FDC39B	Polyimide	aSi	AZORES STACK PHOTO	Azores 205B	4	-1.0	2971.5	4	149940.5476190476
0	FDC39B	Polyimide	aSi	STACK ETCH, ASI, GEN II	AKT1600B-209	4	-1.0	3084.571428571428	3	150119.61904761902
0	FDC39B	Polyimide	aSi	AZORES STACK PHOTO	Azores 205B	4	-1.0	302.6666666666668	5	150243.21428571426
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	595.0	1	150280.33333333337
0	FDC39B	Polyimide	aSi	SD ETCH ORBOTECH INSPECTION	Orbotech-203D	4	5.0	678.0	0	150363.33333333337
0	FDC39B	Polyimide	aSi	IN LINE LASER REPAIR	TMP Laser Repair	4	-1.0	56.0	0	150419.33333333337
0	FDC39B	Polyimide	aSi	ACTIVE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	68.6666666666668	4	150432.00000000003
0	FDC39B	Polyimide	aSi	ACTIVE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	8.0	68.6666666666668	5	150500.6666666667
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	595.0	7	150875.33333333337
0	FDC39B	Polyimide	aSi	CONTACT ETCH ORBOTECH INSPECTION	Orbotech-203D	4	0.0	429.0	1	150929.6666666667
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	54.6666666666668	3	150930.00000000003
0	FDC39B	Polyimide	aSi	STACK ETCH, ASI, GEN II	AKT1600B-209	4	-1.0	736.0	4	151168.00000000003
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	122.0	4	151290.00000000003
0	FDC39B	Polyimide	aSi	STACK ETCH ORBOTECH INSPECTION	Orbotech-203D	4	0.0	588.0	3	151518.00000000003
0	FDC39B	Polyimide	aSi	STACK ETCH, ASI, GEN II	AKT1600B-209	4	-1.0	432.5	5	151600.50000000003
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	90.0	3	151608.00000000003
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	54.6666666666668	5	151662.6666666667
0	FDC39B	Polyimide	aSi	STACK ETCH ORBOTECH INSPECTION	Orbotech-203D	4	6.0	335.0	4	151853.00000000003
0	FDC39B	Polyimide	aSi	STACK ETCH ORBOTECH INSPECTION	Orbotech-203D	4	0.0	44.0	5	151897.00000000003
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	63.0	4	151916.00000000003
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	118.0	5	152034.00000000003
0	FDC39B	Polyimide	aSi	S-D N+ CONTACT DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	1513.0	1	152442.6666666667
0	FDC39B	Polyimide	aSi	S-D METAL DEPOSITON	KDF744NT-219	4	-1.0	156.5	1	152599.1666666667
0	FDC39B	Polyimide	aSi	MESA PASSIVATION DEPOSITION, SIN, GEN II	AKT1600D-209	4	-1.0	194.5	3	152637.1666666667
0	FDC39B	Polyimide	aSi	SD METAL PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	90.0	1	152689.1666666667
0	FDC39B	Polyimide	aSi	MESA PASSIVATION DEPOSITION, SIN, GEN II	AKT1600D-209	4	-1.0	146.8571428571428	4	152784.02380952382
0	FDC39B	Polyimide	aSi	MESA PASSIVATION DEPOSITION, SIN, GEN II	AKT1600D-209	4	-1.0	91.5	5	152875.52380952382
0	FDC39B	Polyimide	aSi	AZORES CONTACT PHOTO	Azores 205B	4	-1.0	3701.5	2	153944.71428571426
0	FDC39B	Polyimide	aSi	CONTACT PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	8.0	43.5	2	153988.21428571426
0	FDC39B	Polyimide	aSi	AZORES STACK PHOTO	Azores 205B	4	-1.0	2879.333333333332	6	156824.0476190476
0	FDC39B	Polyimide	aSi	ACTIVE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	7.0	68.6666666666668	6	156892.71428571426
0	FDC39B	Polyimide	aSi	CONTACT ETCH, GEN II	AKT1600B-209	4	-1.0	3296.0	2	157284.21428571426
0	FDC39B	Polyimide	aSi	STACK ETCH, ASI, GEN II	AKT1600B-209	4	-1.0	160.5	6	157444.71428571426
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	365.0	2	157649.21428571426
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	118.0	6	157767.21428571426
0	FDC39B	Polyimide	aSi	CONTACT ETCH ORBOTECH INSPECTION	Orbotech-203D	4	0.0	429.0	2	158078.21428571426
0	FDC39B	Polyimide	aSi	S-D N+ CONTACT DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	380.0	2	158458.21428571426
0	FDC39B	Polyimide	aSi	S-D METAL DEPOSITON	KDF744NT-219	4	-1.0	51.0	2	158509.21428571426
0	FDC39B	Polyimide	aSi	SD METAL PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	507.5	2	159016.71428571426
0	FDC39B	Polyimide	aSi	AZORES STACK PHOTO	Azores 205B	4	-1.0	7250.0	7	164074.0476190476
0	FDC39B	Polyimide	aSi	AZORES CONTACT PHOTO	Azores 205B	4	-1.0	152.0	3	164226.0476190476
0	FDC39B	Polyimide	aSi	AZORES S-D METAL PHOTO	Azores 205B	4	-1.0	702.5	1	164928.5476190476
0	FDC39B	Polyimide	aSi	STACK ETCH ORBOTECH INSPECTION	Orbotech-203D	4	1.0	7414.66666666668	6	165492.88095238095
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	44.5	6	165537.38095238095
0	FDC39B	Polyimide	aSi	ACTIVE PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	7.0	68.6666666666668	7	165561.5476190476
0	FDC39B	Polyimide	aSi	CONTACT PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	4.0	39.5	3	165601.0476190476
0	FDC39B	Polyimide	aSi	SOURCE DRAIN PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	100.0	1	165701.0476190476
0	FDC39B	Polyimide	aSi	STACK ETCH, ASI, GEN II	AKT1600B-209	4	-1.0	736.0	7	166297.5476190476
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	44.5	7	166342.0476190476
0	FDC39B	Polyimide	aSi	STACK ETCH ORBOTECH INSPECTION	Orbotech-203D	4	4.0	196.5	7	166538.5476190476
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	44.5	7	166583.0476190476
0	FDC39B	Polyimide	aSi	MESA PASSIVATION DEPOSITION, SIN, GEN II	AKT1600D-209	4	-1.0	1195.0	6	166732.38095238095
0	FDC39B	Polyimide	aSi	MESA PASSIVATION DEPOSITION, SIN, GEN II	AKT1600D-209	4	-1.0	350.5	7	167082.88095238095
0	FDC39B	Polyimide	aSi	AZORES CONTACT PHOTO	Azores 205B	4	-1.0	3701.5	4	168630.0476190476
0	FDC39B	Polyimide	aSi	CONTACT ETCH, GEN II	AKT1600B-209	4	-1.0	2351.0	3	168648.5476190476
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	163.0	3	168811.5476190476
0	FDC39B	Polyimide	aSi	S-D METAL ETCH CL (AL, TA, N+ASI), O2 ASH, GEN II	AKT1600B-209	4	-1.0	1094.0	1	169742.5476190476
0	FDC39B	Polyimide	aSi	CONTACT PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	9.0	1215.0	4	169845.0476190476
0	FDC39B	Polyimide	aSi	CONTACT ETCH ORBOTECH INSPECTION	Orbotech-203D	4	0.0	429.0	3	170274.0476190476
0	FDC39B	Polyimide	aSi	CONTACT ETCH, GEN II	AKT1600B-209	4	-1.0	747.0	4	170592.0476190476
0	FDC39B	Polyimide	aSi	S-D N+ CONTACT DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	342.0	3	170616.0476190476
0	FDC39B	Polyimide	aSi	SD METAL PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	1106.0	1	170848.5476190476
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	203.5	4	171052.0476190476
0	FDC39B	Polyimide	aSi	SD ETCH ORBOTECH INSPECTION	Orbotech-203D	4	0.0	425.0	1	171273.5476190476
0	FDC39B	Polyimide	aSi	S-D METAL DEPOSITON	KDF744NT-219	4	-1.0	734.0	3	171350.0476190476
0	FDC39B	Polyimide	aSi	SD METAL PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	21.5	3	171371.5476190476
0	FDC39B	Polyimide	aSi	IN LINE LASER REPAIR	TMP Laser Repair	4	-1.0	241.1428571428572	1	171514.69047619047
0	FDC39B	Polyimide	aSi	CONTACT ETCH ORBOTECH INSPECTION	Orbotech-203D	4	9.0	619.0	4	171892.5476190476
0	FDC39B	Polyimide	aSi	S-D N+ CONTACT DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	380.0	4	172272.5476190476
0	FDC39B	Polyimide	aSi	S-D METAL DEPOSITON	KDF744NT-219	4	-1.0	581.714285714284	4	172854.2619047619
0	FDC39B	Polyimide	aSi	SD METAL PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	172.0	4	173026.2619047619
0	FDC39B	Polyimide	aSi	AZORES CONTACT PHOTO	Azores 205B	4	-1.0	4785.0	5	173415.0476190476
0	FDC39B	Polyimide	aSi	AZORES S-D METAL PHOTO	Azores 205B	4	-1.0	802.5	2	174217.5476190476
0	FDC39B	Polyimide	aSi	CONTACT PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	9.0	1215.0	5	174630.0476190476
0	FDC39B	Polyimide	aSi	AZORES CONTACT PHOTO	Azores 205B	4	-1.0	422.666666666668	6	174640.21428571426
0	FDC39B	Polyimide	aSi	SOURCE DRAIN PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	100.0	2	174730.0476190476
0	FDC39B	Polyimide	aSi	CONTACT PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	1.0	43.5	6	174773.5476190476
0	FDC39B	Polyimide	aSi	AZORES CONTACT PHOTO	Azores 205B	4	-1.0	422.666666666668	7	175062.88095238092
0	FDC39B	Polyimide	aSi	CONTACT PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	4.0	39.5	7	175102.38095238092
0	FDC39B	Polyimide	aSi	AZORES S-D METAL PHOTO	Azores 205B	4	-1.0	231.0	3	175293.88095238092
0	FDC39B	Polyimide	aSi	SOURCE DRAIN PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	149.0	3	175442.88095238092
0	FDC39B	Polyimide	aSi	AZORES S-D METAL PHOTO	Azores 205B	4	-1.0	702.5	4	175996.38095238092
0	FDC39B	Polyimide	aSi	SOURCE DRAIN PHOTO ORBOTECH INSPECTION	Orbotech-203D	4	0.0	44.0	4	176040.38095238092
0	FDC39B	Polyimide	aSi	CONTACT ETCH, GEN II	AKT1600B-209	4	-1.0	1465.5	5	176095.5476190476
0	FDC39B	Polyimide	aSi	PANEL CLEAN, GEN II	Universal Plastics Hood #1	4	-1.0	163.0	5	176258.5476190476
0	FDC39B	Polyimide	aSi	CONTACT ETCH ORBOTECH INSPECTION	Orbotech-203D	4	4.0	160.5	5	176419.0476190476
0	FDC39B	Polyimide	aSi	S-D N+ CONTACT DEPOSITION, ASI, GEN II	AKT1600D-209	4	-1.0	779.0	5	177198.0476190476
0	FDC39B	Polyimide	aSi	S-D METAL DEPOSITON	KDF744NT-219	4	-1.0	156.5	5	177354.5476190476
0	FDC39B	Polyimide	aSi	S-D METAL ETCH CL (AL, TA, N+ASI), O2 ASH, GEN II	AKT1600B-209	4	-1.0	1833.333333333332	2	177928.88095238095
0	FDC39B	Polyimide	aSi	SD METAL PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	1106.0	5	178460.5476190476
0	FDC39B	Polyimide	aSi	SD METAL PANEL RINSE GEN II	Universal Plastics Hood #1	4	-1.0	198.0	2	178658.5476190476
0	FDC39B	Polyimide	aSi	AZORES S-D METAL PHOTO	Azores 205B	4	-1.0	702.5	5	179163.0476190476
